date,product,variety,origin_department,origin_province,market,market_city,min_price_per_kg,avg_price_per_kg,max_price_per_kg,volume_kg,source_x,is_synthetic_x,generated_at_x,is_outlier,temp_min_c,temp_max_c,temp_avg_c,precipitation_mm,humidity_avg,wind_speed_kmh,year,month,planted_area_ha,harvested_area_ha,production_tons,yield_tons_per_ha,distance_km,vehicle_type,max_capacity_kg,total_transport_cost,cost_per_kg,valid_from,valid_to,fuel_price_index,source_y,is_synthetic_y,generated_at_y,logistics_is_outlier,day_of_week,day_of_month,week_of_year,quarter,is_weekend,days_since_start,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_rolling_mean_3,price_rolling_mean_7,price_rolling_mean_14,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_14,price_change_1d,price_change_7d,volume_lag_1,volume_lag_7,volume_rolling_mean_7,volume_rolling_mean_14,volume_change_7d,temperature_rolling_mean_7,temperature_rolling_mean_14,precipitation_rolling_sum_7,precipitation_rolling_sum_14,humidity_rolling_mean_7,target_price_next_day,target_price_next_7_days
2024-05-05,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.02,4.37,4.73,11791.17,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.27,21.2,14.37,0.0,56.32,13.81,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,5,18,2,1,125,4.65,4.89,4.96,4.49,3.93,4.653333333333334,4.714285714285714,4.716428571428572,4.505666666666667,0.19721875695592886,0.16745181363637981,-0.06021505376344094,-0.11895161290322576,11351.76,9828.0,10887.697142857143,10555.798571428573,0.19975274725274716,14.035714285714286,14.088571428571429,5.220000000000001,10.5,58.82857142857143,4.18,4.36
2024-05-06,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,3.88,4.18,4.46,13833.63,SYNTHETIC_GENERATOR,True,2026-06-30,True,7.14,21.49,14.7,0.0,56.27,14.46,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,6,19,2,0,126,4.37,4.42,4.83,4.69,4.19,4.48,4.630000000000001,4.707857142857143,4.520333333333334,0.20074859899885547,0.18234281202971522,-0.0434782608695653,-0.13457556935817816,11791.17,10552.21,11168.15,10601.510714285714,0.31096992952187263,14.08714285714286,13.999285714285715,5.220000000000001,10.5,59.01714285714286,4.6,4.348571428571429
2024-05-07,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.32,4.6,4.91,12665.32,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.63,21.05,14.0,2.37,58.07,14.42,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,7,19,2,0,127,4.18,4.65,4.73,4.59,4.23,4.400000000000001,4.5371428571428565,4.671428571428572,4.52,0.23942391176282363,0.23071318000620217,0.1004784688995215,-0.02748414376321373,13833.63,10934.02,11636.924285714285,10783.723571428573,0.15834066518993017,14.202857142857143,14.019285714285715,5.220000000000001,10.5,58.739999999999995,4.72,4.2700000000000005
2024-05-08,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.39,4.72,5.17,11651.08,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.87,22.61,15.42,0.54,57.75,13.16,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,8,19,2,0,128,4.6,4.37,4.52,4.87,4.33,4.383333333333334,4.518571428571429,4.672142857142857,4.532333333333335,0.2266736693596216,0.2304570232395671,0.026086956521739202,0.04424778761061954,12665.32,11480.35,11884.252857142857,10943.635,0.014871497820188262,14.057142857142855,14.027142857142858,5.710000000000001,12.870000000000001,57.90714285714286,4.44,4.232857142857143
2024-05-09,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.13,4.44,4.7,12886.7,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.45,21.0,13.79,0.0,58.35,13.02,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,9,19,2,0,129,4.72,4.18,4.89,4.69,4.08,4.5,4.547142857142857,4.661428571428572,4.545333333333334,0.23914530350914062,0.22394563704535772,-0.05932203389830493,-0.09202453987730053,11651.08,11095.26,11908.642857142857,11075.659285714284,0.16145993874861886,14.299999999999999,14.133571428571427,6.250000000000001,13.41,58.21714285714286,3.92,4.254285714285714
2024-05-10,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,3.7,3.92,4.23,12651.99,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.2,21.29,13.73,0.0,57.07,14.59,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,10,19,2,0,130,4.44,4.6,4.42,4.81,4.09,4.586666666666667,4.482857142857143,4.643571428571428,4.557333333333333,0.1862537951035597,0.2313374871633121,-0.11711711711711725,-0.1131221719457014,12886.7,10972.28,12164.562857142857,11267.045714285716,0.15308668754351862,14.452857142857143,14.117857142857144,2.910000000000001,13.41,57.14857142857143,4.55,4.322857142857143
2024-05-11,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.31,4.55,5.0,12258.56,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.95,21.36,13.94,0.22,54.69,13.79,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,11,19,2,1,131,3.92,4.72,4.65,4.89,4.41,4.36,4.411428571428571,4.58,4.551666666666666,0.2843957671642719,0.29547875102567794,0.1607142857142856,-0.021505376344086113,12651.99,11351.76,12404.521428571428,11458.550714285713,0.0798818861568602,14.31142857142857,14.098571428571429,2.910000000000001,13.41,57.09285714285714,4.11,4.3100000000000005
2024-05-12,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,3.86,4.11,4.45,13249.96,SYNTHETIC_GENERATOR,True,2026-06-30,True,7.46,22.18,14.84,1.54,64.87,16.76,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,12,19,2,1,132,4.55,4.44,4.37,4.96,4.19,4.303333333333334,4.397142857142857,4.555714285714286,4.556333333333333,0.27268506166848444,0.28169034514773966,-0.09670329670329658,-0.05949656750572074,12258.56,11791.17,12534.064285714285,11710.880714285713,0.12371885063144705,14.278571428571427,14.157142857142857,3.1300000000000012,8.350000000000001,56.93142857142857,4.1,4.35
2024-05-13,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,3.77,4.1,4.33,12927.4,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.17,21.66,14.46,0.0,57.06,11.55,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,13,20,2,0,133,4.11,3.92,4.18,4.83,4.53,4.193333333333334,4.36,4.495,4.5536666666666665,0.29388206251261556,0.2794431275563299,-0.0024330900243311193,-0.019138755980861233,13249.96,13833.63,12742.462857142857,11955.30642857143,-0.06550919751359552,14.345714285714283,14.21642857142857,4.670000000000001,9.89,58.15285714285715,4.05,4.435714285714285
2024-05-14,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,3.78,4.05,4.29,13598.32,SYNTHETIC_GENERATOR,True,2026-06-30,True,6.67,21.18,14.18,0.0,57.29,12.5,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,14,20,2,0,134,4.1,4.55,4.6,4.73,4.23,4.253333333333334,4.348571428571429,4.442857142857143,4.5393333333333326,0.3034484344677932,0.28023145849399506,-0.012195121951219523,-0.11956521739130432,12927.4,12665.32,12613.00142857143,12124.962857142858,0.0736657265667191,14.311428571428573,14.257142857142858,4.670000000000001,9.89,58.26571428571429,4.46,4.515714285714286
2024-05-15,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.19,4.46,4.69,12120.6,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.29,21.33,14.06,0.8,54.25,14.23,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,15,20,2,0,135,4.05,4.11,4.72,4.52,4.47,4.086666666666667,4.2700000000000005,4.394285714285714,4.533333333333333,0.29866369046136515,0.2855147655002842,0.10123456790123453,-0.05508474576271183,13598.32,11651.08,12746.287142857142,12315.270000000002,0.040298410104470994,14.337142857142856,14.197142857142856,2.3000000000000007,8.010000000000002,58.15428571428571,4.59,4.57
2024-05-16,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.33,4.59,4.93,11777.49,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.15,21.49,14.4,0.0,54.43,13.6,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,16,20,2,0,136,4.46,4.1,4.44,4.89,4.61,4.203333333333334,4.232857142857143,4.39,4.533,0.24465719457466398,0.2839284850369641,0.029147982062780242,0.03378378378378377,12120.6,12886.7,12813.361428571428,12361.002142857144,-0.0860740142938069,14.142857142857142,14.221428571428572,2.560000000000001,8.810000000000002,57.65428571428571,4.4,4.578571428571429
2024-05-17,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.03,4.4,4.77,12792.69,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.71,21.0,13.74,0.0,53.39,12.93,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,17,20,2,0,137,4.59,4.05,3.92,4.42,4.41,4.366666666666667,4.254285714285714,4.368571428571429,4.532333333333333,0.270977068086164,0.2529170476006585,-0.04139433551198246,0.12244897959183687,11777.49,12651.99,12654.902857142855,12409.732857142857,0.011120780209279424,14.23,14.34142857142857,2.560000000000001,5.470000000000001,57.09428571428572,4.46,4.617142857142857
2024-05-18,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.1,4.46,4.7,12328.45,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.84,21.75,14.88,0.0,56.16,13.01,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,18,20,2,1,138,4.4,4.46,4.55,4.65,4.65,4.483333333333334,4.322857142857143,4.367142857142857,4.531999999999999,0.22990681342044897,0.2526605680302398,0.013636363636363447,-0.01978021978021971,12792.69,12258.56,12675.002857142856,12539.762142857144,0.0057013221781352375,14.231428571428571,14.271428571428572,2.560000000000001,5.470000000000001,56.56857142857143,4.39,4.671428571428571
2024-05-19,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.09,4.39,4.76,11819.45,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.02,20.84,14.09,6.36,58.43,15.79,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,19,20,2,1,139,4.46,4.59,4.11,4.37,4.44,4.483333333333333,4.3100000000000005,4.353571428571429,4.525666666666666,0.2172556098240095,0.24113855394316944,-0.015695067264574036,0.06812652068126512,12328.45,13249.96,12684.98714285714,12609.525714285714,-0.10796334479500302,14.365714285714287,14.322142857142856,2.3400000000000007,5.470000000000001,56.77857142857143,4.7,4.747142857142857
2024-05-20,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.4,4.7,5.08,11751.3,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.62,21.2,14.6,7.45,62.06,15.73,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,20,21,2,0,140,4.39,4.4,4.1,4.18,4.35,4.416666666666668,4.35,4.3549999999999995,4.524,0.19933221850301983,0.24130255505676632,0.07061503416856496,0.14634146341463428,11819.45,12927.4,12480.628571428573,12611.545714285716,-0.09097730402091686,14.258571428571429,14.302142857142856,7.160000000000001,11.830000000000002,55.85857142857144,4.61,4.807142857142857
2024-05-21,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.4,4.61,4.86,11585.55,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.82,21.24,14.24,0.0,56.76,9.84,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,21,21,2,0,141,4.7,4.46,4.05,4.6,4.49,4.516666666666667,4.435714285714285,4.392142857142857,4.535666666666667,0.20288396871588218,0.2520738161555259,-0.019148936170212738,0.13827160493827173,11751.3,13598.32,12312.614285714284,12462.807857142858,-0.14801607845675058,14.278571428571428,14.295,14.610000000000001,19.28,56.57285714285715,4.84,4.914285714285714
2024-05-22,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.53,4.84,5.13,11161.32,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.41,21.57,14.31,0.0,52.91,10.96,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,22,21,2,0,142,4.61,4.39,4.46,4.72,4.69,4.566666666666667,4.515714285714286,4.392857142857143,4.539666666666666,0.11816050423854423,0.2527214511436118,0.049891540130151846,0.08520179372197312,11585.55,12120.6,12025.075714285715,12385.68142857143,-0.07914459680213859,14.287142857142857,14.312142857142858,14.610000000000001,16.91,56.49714285714286,4.65,4.9799999999999995
2024-05-23,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.25,4.65,5.05,10399.79,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.13,21.1,14.11,1.2,51.18,13.21,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,23,21,2,0,143,4.84,4.7,4.59,4.44,4.59,4.716666666666668,4.57,4.401428571428572,4.544666666666666,0.16593171286205524,0.2663386260688917,-0.03925619834710736,0.013071895424836777,11161.32,11777.49,11888.035714285714,12350.698571428571,-0.11697738652293477,14.322857142857144,14.232857142857144,13.81,16.37,56.30571428571428,4.67,5.068571428571429
2024-05-24,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.46,4.67,4.95,10515.13,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.08,20.67,13.91,0.0,53.53,9.7,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,24,21,2,0,144,4.65,4.61,4.4,3.92,4.87,4.7,4.578571428571429,4.416428571428571,4.546666666666667,0.16866421982039123,0.2744675164430555,0.004301075268817067,0.06136363636363629,10399.79,12792.69,11691.221428571429,12173.062142857143,-0.17803605027558722,14.281428571428572,14.255714285714285,15.01,17.57,55.84142857142857,4.84,5.184285714285714
2024-05-25,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.57,4.84,5.17,10868.04,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.84,21.9,14.63,0.91,50.28,13.35,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,25,21,2,1,145,4.67,4.84,4.46,4.55,4.69,4.7200000000000015,4.617142857142857,4.47,4.540000000000001,0.15096514892675844,0.24131052449234605,0.036402569593147804,0.08520179372197312,10515.13,12328.45,11365.855714285715,12020.429285714286,-0.11845852479427665,14.305714285714286,14.268571428571429,15.01,17.57,55.861428571428576,4.92,5.2299999999999995
2024-05-26,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.54,4.92,5.31,11423.92,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.25,20.66,13.18,1.45,50.1,12.96,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,26,21,2,1,146,4.84,4.65,4.39,4.11,4.81,4.7200000000000015,4.671428571428571,4.490714285714286,4.545000000000001,0.15334368495079195,0.2603980469533998,0.016528925619834656,0.12072892938496582,10868.04,11819.45,11157.225714285714,11921.10642857143,-0.03346433209667121,14.269999999999998,14.317857142857141,15.92,18.26,55.021428571428565,5.12,5.2371428571428575
2024-05-27,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.83,5.12,5.53,10473.78,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.33,20.36,13.41,0.0,51.11,11.7,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,27,22,2,0,147,4.92,4.67,4.7,4.1,4.89,4.81,4.747142857142857,4.548571428571429,4.548666666666667,0.11799919289474532,0.25928473041923283,0.04065040650406515,0.08936170212765959,11423.92,11751.3,11100.721428571427,11790.675,-0.10871307855301104,14.14,14.199285714285713,11.010000000000002,18.17,53.83142857142857,5.36,5.159999999999999
2024-05-28,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.95,5.36,5.65,10701.12,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.22,21.25,14.1,0.0,53.47,13.07,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,28,22,2,0,148,5.12,4.84,4.61,4.05,4.96,4.960000000000001,4.807142857142857,4.621428571428572,4.556333333333333,0.1803435874208208,0.26674266316367895,0.046875,0.16268980477223427,10473.78,11585.55,10918.218571428572,11615.416428571427,-0.0763390602949362,13.969999999999999,14.124285714285714,3.560000000000001,18.17,52.26714285714286,5.3,5.057142857142857
2024-05-29,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.93,5.3,5.77,10386.25,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.6,21.1,14.13,0.0,51.81,12.87,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,29,22,2,0,149,5.36,4.92,4.84,4.46,4.83,5.133333333333334,4.914285714285714,4.715000000000001,4.569666666666666,0.2521809629913403,0.2802951740850868,-0.011194029850746356,0.0950413223140496,10701.12,11161.32,10791.871428571429,11408.473571428573,-0.06944250321646539,13.950000000000001,14.11857142857143,3.560000000000001,18.17,51.79714285714285,5.27,4.95
2024-05-30,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.83,5.27,5.6,10607.72,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.77,21.36,14.14,2.06,57.74,14.23,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,30,22,2,0,150,5.3,5.12,4.65,4.59,4.73,5.260000000000001,4.9799999999999995,4.7749999999999995,4.585333333333334,0.28711205710198745,0.30985728724937806,-0.005660377358490565,0.13333333333333308,10386.25,10399.79,10681.147142857142,11284.591428571428,0.01999367294916521,13.924285714285714,14.123571428571429,3.560000000000001,17.370000000000005,51.64,5.48,4.8500000000000005
2024-05-31,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,5.18,5.48,5.92,10052.12,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.52,21.65,14.97,0.0,58.23,11.89,2024,5,1393.7,1265.54,2164.07,1.71,1300.0,Truck,10000.0,7700.0,0.77,2024-05-01,2024-05-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,31,22,2,0,151,5.27,5.36,4.67,4.4,4.52,5.3100000000000005,5.068571428571429,4.823571428571428,4.603333333333334,0.2629593486598653,0.3311891660913281,0.039848197343453684,0.1734475374732336,10607.72,10515.13,10710.85142857143,11201.036428571428,-0.044032741392640795,13.928571428571429,14.105,4.420000000000002,19.430000000000003,52.57714285714286,5.16,4.688571428571429
2024-06-01,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.82,5.16,5.62,10495.42,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.66,21.44,14.45,0.0,48.7,15.25,2024,6,1397.78,1261.78,1880.05,1.49,1300.0,Truck,10000.0,8000.0,0.8,2024-06-01,2024-06-30,1.075,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,1,22,2,1,152,5.48,5.3,4.84,4.46,4.89,5.3500000000000005,5.184285714285714,4.900714285714286,4.6353333333333335,0.2350785076562857,0.35017499549872755,-0.058394160583941646,0.06611570247933884,10052.12,10868.04,10644.707142857142,11005.281428571428,-0.0342858509906111,14.08,14.192857142857141,4.420000000000002,19.430000000000003,53.24857142857143,4.97,4.554285714285714
2024-06-02,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.68,4.97,5.28,11484.39,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.94,20.82,13.82,0.41,55.44,12.68,2024,6,1397.78,1261.78,1880.05,1.49,1300.0,Truck,10000.0,8000.0,0.8,2024-06-01,2024-06-30,1.075,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,2,22,2,1,153,5.16,5.27,4.92,4.39,4.42,5.303333333333334,5.2299999999999995,4.950714285714286,4.644333333333333,0.18211717839530758,0.33190509036620075,-0.036821705426356655,0.010162601626016121,10495.42,11423.92,10591.475714285714,10874.350714285714,0.005293279364701364,14.054285714285715,14.162142857142857,3.510000000000001,19.430000000000003,53.02285714285715,4.58,4.444285714285714
2024-06-03,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.31,4.58,4.83,11893.78,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.93,22.44,15.15,0.0,53.7,14.65,2024,6,1397.78,1261.78,1880.05,1.49,1300.0,Truck,10000.0,8000.0,0.8,2024-06-01,2024-06-30,1.075,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,3,23,2,0,154,4.97,5.48,5.12,4.7,4.65,5.203333333333334,5.2371428571428575,4.992142857142857,4.6626666666666665,0.16839579227862106,0.2900975584292303,-0.07847082494969815,-0.10546875,11484.39,10473.78,10600.114285714286,10850.417857142858,0.1355766494999895,14.145714285714286,14.142857142857142,2.470000000000001,13.480000000000002,53.785714285714285,4.64,4.444285714285714
2024-06-04,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.45,4.64,4.99,11833.78,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.33,21.77,14.65,0.0,48.86,11.5,2024,6,1397.78,1261.78,1880.05,1.49,1300.0,Truck,10000.0,8000.0,0.8,2024-06-01,2024-06-30,1.075,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,4,23,2,0,155,4.58,5.16,5.36,4.61,4.37,4.903333333333333,5.159999999999999,4.9835714285714285,4.660333333333333,0.30182776545573387,0.300962740930798,0.013100436681222627,-0.1343283582089554,11893.78,10701.12,10802.971428571429,10860.595000000001,0.10584499566400529,14.394285714285715,14.182142857142859,2.470000000000001,6.030000000000002,54.15571428571428,4.55,4.427142857142857
2024-06-05,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.15,4.55,4.87,11001.14,SYNTHETIC_GENERATOR,True,2026-06-30,False,8.91,23.15,16.14,0.0,58.49,14.68,2024,6,1397.78,1261.78,1880.05,1.49,1300.0,Truck,10000.0,8000.0,0.8,2024-06-01,2024-06-30,1.075,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,5,23,2,0,156,4.64,4.97,5.3,4.84,4.18,4.73,5.057142857142857,4.985714285714286,4.6693333333333324,0.3422822561237206,0.298192356237863,-0.0193965517241379,-0.14150943396226412,11833.78,10386.25,10964.779999999999,10878.325714285715,0.05920231074738225,14.472857142857142,14.211428571428572,2.470000000000001,6.030000000000002,53.49714285714286,4.57,4.464285714285714
2024-06-06,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.29,4.57,4.86,11829.23,SYNTHETIC_GENERATOR,True,2026-06-30,False,7.22,22.53,14.86,0.0,53.7,12.26,2024,6,1397.78,1261.78,1880.05,1.49,1300.0,Truck,10000.0,8000.0,0.8,2024-06-01,2024-06-30,1.075,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,6,23,2,0,157,4.55,4.58,5.27,4.65,4.6,4.590000000000001,4.95,4.965000000000001,4.6816666666666675,0.36986484017814053,0.3184759379873622,0.004395604395604602,-0.13282732447817824,11001.14,10607.72,11052.621428571429,10866.884285714286,0.11515292635929297,14.76,14.342142857142857,2.470000000000001,6.030000000000002,54.45142857142857,4.35,4.474285714285714
2024-06-07,Quinua,Blanca De Junin,Puno,Puno,Gran Mercado Mayorista De Lima,Lima,4.07,4.35,4.76,12051.18,SYNTHETIC_GENERATOR,True,2026-06-30,False,6.57,19.77,13.12,0.0,50.77,11.57,2024,6,1397.78,1261.78,1880.05,1.49,1300.0,Truck,10000.0,8000.0,0.8,2024-06-01,2024-06-30,1.075,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,7,23,2,0,158,4.57,4.64,5.48,4.67,4.72,4.586666666666667,4.8500000000000005,4.959285714285714,4.680666666666666,0.3635014901390843,0.3252091465672453,-0.04814004376367631,-0.20620437956204396,11829.23,10052.12,11227.122857142856,10968.987142857144,0.19886949220661898,14.862857142857141,14.395714285714288,0.41000000000000086,4.830000000000002,53.87428571428571,4.22,4.507142857142857
